Object Full Name,Diameter (km),Albedo,Rotation Period (hrs),Absolute Magnitude Parameter,Epoch of Oscillation in Julian Day Form,Eccentricity,Semi-Major Axis (au),Perihelion Distance (au),Inclination (degrees),Longitude of Ascending Node (deg),Argument of Perihelion (deg),Mean Anomaly (deg),Aphelion distance (au),Mean motion (deg/day),Earth Minimum Orbit Intersection Distance (au),Potentially Hazardous Asteroid
       (2019 UK),,,,21.6,2459800.5,0.3842,0.8827,0.544,21.7,206.4,318.85,13.62,1.22,1.188,0.0453,1
       (2019 UL),,,,29.1,2459800.5,0.2069,0.8328,0.661,1.35,17.41,197.36,54.4,1.01,1.297,0.00116,0
       (2019 UN),,,,24.9,2458777.5,0.6352,2.805,1.023,3.94,0.21,348.84,6.6,4.59,0.2098,0.0208,0
       (2019 UO),,,7.7882,20.05,2459800.5,0.6379,2.651,0.96,5.7,277.61,184.98,216.29,4.34,0.2284,0.0187,1
       (2019 UP),,,,26.1,2458776.5,0.5676,2.354,1.018,4.96,24.63,344.46,4,3.69,0.2728,0.0254,0
       (2019 UQ),,,,26.2,2458776.5,0.5578,1.847,0.817,5.72,210.32,240.02,341.81,2.88,0.3926,9.86E-06,0
       (2019 UR),,,,26.6,2458779.5,0.2839,1.434,1.027,7.06,207.84,156.27,13.12,1.84,0.5738,0.0415,0
       (2019 US),,,,26.6,2459800.5,0.2598,1.21,0.895,2.74,209.36,106.44,82.87,1.52,0.7409,0.0109,0
       (2019 UT),,,,28,2458776.5,0.5563,2.007,0.89,3.47,211.84,222.27,347.54,3.12,0.3467,0.00296,0
       (2019 UU),,,,26.5,2458776.5,0.2556,1.216,0.905,11.38,207.39,112.98,40.78,1.53,0.7348,0.025,0
       (2019 UV),,,,26.1,2459800.5,0.1707,0.8996,0.746,22.71,22.55,207.61,249.19,1.05,1.155,0.0315,0
       (2019 UW),,,,26,2458776.5,0.2832,1.478,1.06,20.29,205.69,196.21,351.07,1.9,0.5483,0.0724,0
       (2019 UX),,,,26.1,2458776.5,0.2549,1.085,0.808,2.45,356.79,288.8,69.52,1.36,0.8725,0.0113,0
       (2019 UY),,,,26.2,2458776.5,0.1824,1.267,1.036,21.04,206.91,159.61,12.89,1.5,0.6914,0.0492,0
       (2019 UZ),,,,27.8,2459800.5,0.3469,0.8804,0.575,7.52,207.94,312.12,41.91,1.19,1.193,0.00544,0
       (2019 UA1),,,,26.1,2458778.5,0.3542,1.592,1.028,15.8,22.06,349.5,7.32,2.16,0.4905,0.0349,0
       (2019 UB1),,,,26.2,2458776.5,0.4732,1.935,1.02,3.02,195.42,193.57,359.21,2.85,0.366,0.0255,0
       (2019 UC1),,,,25.3,2459800.5,0.2625,1.364,1.006,4.43,217.84,108.44,309.12,1.72,0.6188,0.0602,0
       (2019 UE1),,,,25.9,2459800.5,0.4832,1.94,1.002,3.7,208.71,200.88,6.09,2.88,0.3648,0.0201,0
       (2019 UF1),,,,25.8,2458775.5,0.7112,2.613,0.755,1.46,246.23,207.31,349.73,4.47,0.2333,0.0156,0
       (2019 UG1),,,,26.2,2459800.5,0.6032,2.526,1.002,7.59,30.44,5.24,249.27,4.05,0.2455,0.00985,0
       (2019 UH1),,,,24.2,2459800.5,0.5452,2.092,0.951,5.59,243.58,190.57,319.96,3.23,0.3257,0.0221,0
       (2019 UJ1),,,,27.7,2458776.5,0.552,1.923,0.861,1.91,198.99,242.97,344.89,2.98,0.3697,0.00654,0
       (2019 UL1),,,,25.6,2458775.5,0.2218,1.301,1.013,25.47,21,330.1,20.96,1.59,0.664,0.0392,0
       (2019 UM1),,,,25.9,2458776.5,0.5072,2.057,1.014,6.98,17.41,345.71,6.38,3.1,0.334,0.0214,0
       (2019 UN1),,,,23.3,2459800.5,0.4267,0.8514,0.488,20.6,215.79,344.78,29.97,1.21,1.255,0.147,0
       (2019 UO1),,,,25,2459800.5,0.0257,1.098,1.07,2.77,218.92,336.18,347.62,1.13,0.8562,0.0657,0
       (2019 UP1),,,,25.3,2458777.5,0.4324,1.638,0.93,19.18,208.71,123.49,21.74,2.35,0.47,0.0592,0
       (2019 UQ1),,,,25.8,2458776.5,0.5702,2.558,1.099,4.66,209.41,164.73,2.6,4.02,0.2409,0.103,0
       (2019 UR1),,,,25.8,2459800.5,0.2544,0.9258,0.69,11.23,208.93,41.9,164.73,1.16,1.106,0.0452,0
       (2019 US1),,,,24.1,2458778.5,0.3464,1.481,0.968,18.06,212.89,102.36,37.98,1.99,0.5468,0.149,0
       (2019 UT1),,,,27.7,2458776.5,0.3083,1.15,0.795,5.36,207.81,268.37,304.61,1.5,0.7992,0.011,0
       (2019 UU1),,,,30.4,2459800.5,0.2308,1.029,0.792,1.14,23.72,265.11,317.33,1.27,0.9441,0.000167,0
       (2019 UX1),,,,24.1,2459800.5,0.2426,0.9694,0.734,14.06,205.89,67.76,61.89,1.2,1.033,0.00626,0
       (2019 UY1),,,,23.9,2459800.5,0.2641,0.8982,0.661,6.05,47.54,199.02,222.81,1.14,1.158,0.0543,0
       (2019 UZ1),,,,23.6,2458777.5,0.5257,2.341,1.11,1.9,345.84,10.12,6.99,3.57,0.2752,0.105,0
       (2019 UA2),,,,26.9,2458777.5,0.5774,2.389,1.01,8.32,207.46,194.83,356.46,3.77,0.2669,0.0239,0
       (2019 UB2),,,,25.9,2458780.5,0.5981,2.496,1.003,1.26,32.27,24.14,354.59,3.99,0.2499,0.0167,0
       (2019 UC2),,,,26.8,2458781.5,0.4656,1.935,1.034,6.88,208.97,189.09,357.51,2.84,0.3663,0.0418,0
       (2019 UD2),,,,26.6,2458777.5,0.4736,1.879,0.989,4.57,35.41,22.19,350.24,2.77,0.3828,0.0127,0
       (2019 UG2),,,,24.3,2459800.5,0.2033,0.9108,0.726,23.72,21.51,208.29,222.21,1.1,1.134,0.0632,0
       (2019 UH2),,,,21.2,2459800.5,0.4524,1.907,1.044,35,203.35,233.12,0.89,2.77,0.3743,0.177,0
       (2019 UJ2),,,,19.43,2459800.5,0.5049,2.467,1.221,30.27,215.89,236.03,238.8,3.71,0.2544,0.372,0
       (2019 UK2),,,,27.8,2458779.5,0.3847,1.542,0.949,3.87,19.33,329.92,17.29,2.14,0.5147,0.00456,0
       (2019 UL2),,,,25,2459800.5,0.2594,1.241,0.919,4.52,197.34,263.28,324.46,1.56,0.7131,0.0411,0
       (2019 UM2),,,,28.4,2459800.5,0.2757,1.405,1.018,2.62,202.33,195.75,239.41,1.79,0.5918,0.0265,0
       (2019 UN2),,,,25.09,2459800.5,0.2318,1.177,0.904,6.56,23.79,83.38,13.75,1.45,0.7723,0.0429,0
       (2019 UO2),,,,25.8,2459800.5,0.262,0.8533,0.63,23.08,205.82,31.16,329.1,1.08,1.25,0.026,0
       (2019 UP2),,,,23.8,2458780.5,0.3776,1.911,1.189,4.19,263.38,120.15,1.11,2.63,0.3732,0.204,0
       (2019 UQ2),,,,24.4,2458777.5,0.591,2.668,1.091,16.51,22.08,7.92,359.08,4.24,0.2262,0.0974,0
       (2019 UR2),,,,22.2,2459800.5,0.6501,2.439,0.853,10.45,228.81,231.11,249.4,4.02,0.2588,0.00505,0
       (2019 US2),,,,23.4,2458777.5,0.1839,1.194,0.974,28.27,18.55,268.44,74.11,1.41,0.7558,0.134,0
       (2019 UT2),,,,24.6,2458777.5,0.2877,1.383,0.985,26.72,25.88,295.86,37.64,1.78,0.6059,0.115,0
       (2019 UU2),,,,26.6,2459800.5,0.4895,1.712,0.874,12.97,21.48,307.17,110.29,2.55,0.4401,0.00458,0
       (2019 UV2),,,,23.5,2458780.5,0.242,1.548,1.174,15.88,35.16,309.17,28.09,1.92,0.5116,0.232,0
       (2019 UW2),,,,22.3,2458778.5,0.4158,1.687,0.985,37.93,23.69,80.45,326.77,2.39,0.45,0.258,0
       (2019 UX2),,,,25.3,2458778.5,0.46,1.632,0.882,23.74,210.15,119.26,21.43,2.38,0.4725,0.0428,0
       (2019 UA3),,,,26.1,2459800.5,0.4838,1.778,0.918,5.7,198.25,137.2,82.74,2.64,0.4156,0.0028,0
       (2019 UC3),,,,23.61,2459800.5,0.5706,1.914,0.822,12.85,208.17,266.58,353.6,3.01,0.3722,0.0968,0
       (2019 UD3),,,,25.8,2459800.5,0.5562,1.99,0.883,7.21,214.35,223.6,346.15,3.1,0.3512,0.00572,0
       (2019 UE3),,,,23.9,2458778.5,0.4454,1.868,1.036,16.07,28.64,346.05,5.27,2.7,0.3862,0.0479,0
       (2019 UF3),,,,24.4,2458778.5,0.2301,1.362,1.049,21.56,25.36,15.27,351.27,1.68,0.62,0.0593,0
       (2019 UG3),,,,29.2,2459800.5,0.2696,1.321,0.965,2.23,212,142.24,322.49,1.68,0.649,0.00429,0
       (2019 UH3),,,,25.8,2459800.5,0.4806,1.85,0.961,4.11,230.58,201.81,25.74,2.74,0.3916,0.00256,0
       (2019 UJ3),,,,26.1,2459800.5,0.3019,1.037,0.724,1.05,303.74,193.11,159.76,1.35,0.9329,0.0166,0
       (2019 UK3),,,,26.69,2459800.5,0.3476,1.533,1,2.84,222.62,144.43,180.16,2.07,0.5193,0.0214,0
       (2019 UL3),,,,28.3,2459800.5,0.4259,1.612,0.926,0.41,9.71,336.15,148.38,2.3,0.4814,0.00198,0
       (2019 UM3),,,,26.6,2458779.5,0.5556,2.252,1.001,7.31,215,149.95,6.09,3.5,0.2917,0.0343,0
       (2019 UN3),,,,24.2,2458779.5,0.2031,0.9835,0.784,32.15,24.5,119.62,266.25,1.18,1.011,0.0487,0
       (2019 UT3),,,,25.3,2459800.5,0.2752,1.43,1.036,5.33,7.73,52.5,210.2,1.82,0.5765,0.0778,0
       (2019 UU3),,,,25.5,2458778.5,0.622,2.452,0.927,14.19,216.28,224.27,349.22,3.98,0.2567,0.0311,0
       (2019 UV3),,,,19.8,2459800.5,0.4304,2.175,1.239,17.74,249.35,201.5,283.39,3.11,0.3073,0.269,0
       (2019 UW3),,,,24.4,2458777.5,0.107,1.301,1.162,21.69,18.8,357.17,9.36,1.44,0.6643,0.164,0
       (2019 UX3),,,,26.8,2458777.5,0.4353,1.76,0.994,0.85,255.71,93.46,13.75,2.53,0.4222,0.0143,0
       (2019 UY3),,,,23.86,2459800.5,0.3443,1.58,1.036,4.81,323.45,24.14,164.71,2.12,0.4961,0.037,0
       (2019 UZ3),,,,27,2459800.5,0.2903,1.211,0.86,5.64,213.94,101.5,79.32,1.56,0.7394,0.0183,0
       (2019 UB4),,,,29.2,2459800.5,0.0962,1.037,0.938,0.92,27.66,286.53,296.67,1.14,0.9328,0.000841,0
       (2019 UC4),,,,21.2,2459800.5,0.6451,2.484,0.882,8.6,249.63,203.68,239.61,4.09,0.2517,0.0442,1
       (2019 UD4),,,,23.17,2459800.5,0.3479,1.568,1.023,3.34,310.45,39.84,167.14,2.11,0.5018,0.0331,0
       (2019 UE4),,,,27.7,2459800.5,0.415,1.372,0.803,1.14,210,107.56,297.79,1.94,0.6135,0.000819,0
       (2019 UH4),,,,19.3,2459800.5,0.4263,2.153,1.235,5.41,278.69,59.3,348.77,3.07,0.3119,0.242,0
       (2019 UK4),,,,27.1,2458780.5,0.3729,1.665,1.044,4.3,21.85,352.94,6.8,2.29,0.4589,0.0457,0
       (2019 UL4),,,,25.3,2458779.5,0.4556,1.807,0.983,8.77,225.65,208.16,344.34,2.63,0.4059,0.0232,0
       (2019 UM4),,,,26.2,2459800.5,0.6032,2.553,1.013,9.05,218.1,189.98,242.39,4.09,0.2416,0.0262,0
       (2019 UN4),,,,22.8,2459800.5,0.1351,1.112,0.961,20.81,220.19,41.45,260.23,1.26,0.841,0.0153,0
       (2019 UO4),,,,24.7,2458779.5,0.4049,1.677,0.998,18.23,214.35,127.2,20.23,2.36,0.454,0.101,0
       (2019 UP4),,,,24.1,2458779.5,0.7219,2.031,0.565,4.76,232.44,57.91,18.81,3.5,0.3406,0.0415,0
       (2019 UQ4),,,,28,2459800.5,0.13,1.148,0.998,3.78,216.04,133.64,129.37,1.3,0.8018,0.0251,0
       (2019 UR4),,,,26.9,2459800.5,0.1769,1.056,0.869,1.19,347.44,137.92,131.89,1.24,0.9082,0.0138,0
       (2019 UU4),,,,24.7,2458779.5,0.1684,1.288,1.071,28.47,27.98,343.78,13.81,1.51,0.674,0.0815,0
       (2019 UC5),,,,26.5,2458782.5,0.3903,1.653,1.008,5.03,21.34,352.06,7.51,2.3,0.4637,0.0117,0
       (2019 UD5),,,,23.7,2458779.5,0.2394,1.464,1.113,25.35,216.26,125.78,28.56,1.81,0.5565,0.199,0
       (2019 UE5),,,,22.5,2459800.5,0.5649,2.286,0.995,5.16,250.27,117.19,296.54,3.58,0.2852,0.0652,0
       (2019 UF5),,,,25.6,2459800.5,0.3775,1.244,0.775,9.44,31.56,278.38,44.91,1.71,0.7101,0.00719,0
       (2019 UG5),,,,21.9,2459800.5,0.4425,1.87,1.042,17.23,232.8,208.18,11.17,2.7,0.3856,0.0857,0
       (2019 UH5),,,,27.3,2458780.5,0.2545,1.352,1.008,2.29,8.45,51.23,342.43,1.7,0.6272,0.0333,0
       (2019 UK5),,,,26.2,2458781.5,0.3343,1.302,0.867,11.49,213.52,106.76,36.98,1.74,0.6637,0.0333,0
       (2019 UL5),,,,27.6,2459800.5,0.2162,1.261,0.988,7.94,213,203.52,332.78,1.53,0.6962,0.00916,0
       (2019 UO5),,,,25.6,2459800.5,0.1406,0.9164,0.788,20.41,32.17,171.88,254.11,1.05,1.123,0.05,0
       (2019 UP5),,,,22.4,2459800.5,0.5269,2.232,1.056,9.34,201.45,154.65,308.71,3.41,0.2956,0.074,0
       (2019 UQ5),,,,24.7,2458780.5,0.1429,1.215,1.041,25.53,209.22,217.4,333.15,1.39,0.7364,0.0725,0
       (2019 US5),,,,21.7,2458779.5,0.7115,2.124,0.613,8.87,297.13,344.4,19.95,3.63,0.3185,0.144,0
       (2019 UT5),,,,28.4,2458784.5,0.6422,2.369,0.848,4.71,30.75,306.64,11,3.89,0.2703,0.00239,0
       (2019 UU5),,,,25.3,2458781.5,0.4066,1.716,1.018,9.36,205.2,195.67,355.69,2.41,0.4386,0.0312,0
       (2019 UV5),,,,25.6,2458780.5,0.1764,1.189,0.979,21.59,212.51,249.82,305.58,1.4,0.7603,0.0851,0
       (2019 UW5),,,,19.4,2459800.5,0.4964,2.579,1.299,7.49,193.24,135.99,268.89,3.86,0.238,0.305,0
       (2019 UZ5),,,,24.4,2458779.5,0.7462,2.168,0.55,6.9,231.81,54.02,18.36,3.79,0.3088,0.0652,0
       (2019 UA6),,,,20.9,2459800.5,0.1694,1.551,1.288,9.12,65.54,93.11,43.21,1.81,0.5102,0.347,0
       (2019 UB6),,,,28.4,2459800.5,0.2647,1.048,0.771,4.22,30.89,95.91,151.87,1.33,0.9186,0.00224,0
       (2019 UC6),,,,25.2,2458781.5,0.4598,1.734,0.937,29.89,211.99,130.01,17.85,2.53,0.4316,0.053,0
       (2019 UH6),,,,24.7,2459800.5,0.4021,1.635,0.978,2.12,138.53,204.29,141.3,2.29,0.4712,0.00294,0
       (2019 UJ6),,,,26.1,2459800.5,0.1978,1.22,0.978,13.08,212.57,209.74,4.32,1.46,0.7318,0.00652,0
       (2019 UK6),,,,23.5,2459800.5,0.5736,2.39,1.019,5.35,246.36,162.92,266.55,3.76,0.2668,0.0379,0
       (2019 UL6),,,,24.9,2458781.5,0.5479,2.374,1.073,10.01,24.77,33.26,352.78,3.68,0.2694,0.11,0
       (2019 UM6),,,,22.6,2459800.5,0.2704,1.761,1.285,17.42,206.24,205.01,60.26,2.24,0.4216,0.308,0
       (2019 UQ6),,,,25.8,2458780.5,0.3498,1.113,0.724,2.09,52.78,234.66,61.47,1.5,0.8395,0.0192,0
       (2019 UR6),,,,26.4,2458780.5,0.2574,1.423,1.056,4.96,24.69,351.8,6.97,1.79,0.5809,0.0591,0
       (2019 US6),,,,20.6,2459800.5,0.5204,2.668,1.28,12.13,256.91,148.73,221.23,4.06,0.2262,0.31,0
       (2019 UT6),,,,22,2459800.5,0.5053,1.591,0.787,2.38,85.08,44.13,105.85,2.4,0.4909,0.0154,0
       (2019 UU6),,,,23.6,2459800.5,0.2033,1.155,0.92,40.4,37.23,92.09,15.66,1.39,0.7942,0.0889,0
       (2019 UV6),,,,22.9,2459800.5,0.6082,2.373,0.929,0.99,281.98,63.13,283.22,3.82,0.2697,0.00708,0
       (2019 UW6),,,,26.6,2459800.5,0.3864,1.589,0.975,16.67,31.13,31.38,128.52,2.2,0.4919,0.0208,0
       (2019 UX6),,,,26.9,2459800.5,0.1981,1.265,1.014,6.91,31.45,6.44,342,1.52,0.6928,0.0218,0
       (2019 UY6),,,,26.6,2458781.5,0.6489,2.26,0.794,0.77,233.75,90.14,13.06,3.73,0.29,0.00599,0
       (2019 UB7),,,,24.2,2458782.5,0.6576,2.039,0.698,2.07,303.48,179.93,339.55,3.38,0.3384,0.0346,0
       (2019 UC7),,,,23.5,2459800.5,0.1742,1.201,0.991,19.2,31.83,82.33,338.18,1.41,0.7493,0.129,0
       (2019 UD7),,,,28.1,2459800.5,0.5111,1.541,0.753,2.7,28.04,79.48,138.37,2.33,0.5153,0.00498,0
       (2019 UE7),,,,22.4,2458781.5,0.7005,2.174,0.651,6.92,225.84,63.61,23.23,3.7,0.3076,0.037,0
       (2019 UF7),,,,24.6,2459800.5,0.2997,1.239,0.868,5.85,30.99,281.28,56.73,1.61,0.7149,0.0237,0
       (2019 UG7),,,,21.6,2459800.5,0.5952,2.963,1.199,6.05,220.44,238.37,183.32,4.73,0.1933,0.237,0
       (2019 UH7),,,,27.46,2459800.5,0.3682,1.588,1.003,6.28,32.49,22.25,131.31,2.17,0.4925,0.0253,0
       (2019 UJ7),,,,24.6,2459800.5,0.3346,1.691,1.125,8.5,215.62,194,86.7,2.26,0.4482,0.138,0
       (2019 UO7),,,,27.6,2459800.5,0.2367,1.263,0.964,0.66,345.33,90.88,318.62,1.56,0.6941,0.00994,0
       (2019 UP7),,,,25.6,2458781.5,0.4999,1.858,0.929,5.48,195.85,242.52,344.91,2.79,0.3892,0.0395,0
       (2019 UQ7),,,,22.4,2458782.5,0.6627,2.774,0.936,28.88,33.83,330.53,5.02,4.61,0.2133,0.00676,0
       (2019 UR7),,,,23.7,2459800.5,0.5477,2.417,1.093,4.87,143.84,212.19,274.97,3.74,0.2623,0.0974,0
       (2019 UT7),,,,26.8,2459800.5,0.5989,2.423,0.972,5.91,33.85,335.66,270.47,3.87,0.2614,0.00645,0
       (2019 UU7),,,,26,2459800.5,0.3171,0.8093,0.553,0.87,149.81,81.93,80.84,1.07,1.354,0.0116,0
       (2019 UV7),,,,21.7,2459800.5,0.2939,1.805,1.274,32.17,215.62,187.17,42.5,2.34,0.4065,0.284,0
       (2019 UW7),,,,27.3,2459800.5,0.5619,2.186,0.958,5.97,210.19,152.23,317.28,3.41,0.3049,0.00248,0
       (2019 UX7),,,,24.4,2459800.5,0.2464,1.335,1.006,5.93,39.19,54,253.85,1.66,0.6391,0.0635,0
       (2019 UY7),,,,27.4,2459800.5,0.3346,1.158,0.771,9.74,33.01,84.76,36.16,1.55,0.7907,0.00232,0
       (2019 UZ7),,,,21,2459800.5,0.7394,1.402,0.365,35.97,46.6,216.19,286.41,2.44,0.5939,0.226,0
       (2019 UA8),,,,22.6,2459800.5,0.505,2.506,1.24,8.32,242.65,176.74,243.52,3.77,0.2485,0.254,0
       (2019 UB8),,,,29,2459800.5,0.4481,1.533,0.846,0.21,54.84,39.22,144.38,2.22,0.5192,0.00117,0
       (2019 UC8),,,,26.2,2458781.5,0.3187,1.591,1.084,14.04,32.73,348.53,4.75,2.1,0.4911,0.0926,0
       (2019 UD8),,,,22.9,2459800.5,0.4787,2.073,1.08,3.57,227.12,236.13,307.75,3.06,0.3303,0.111,0
       (2019 UE8),,,,25.7,2459800.5,0.4312,1.724,0.98,0.38,1.04,75.48,66.09,2.47,0.4356,0.00596,0
       (2019 UH8),,,,24.4,2458783.5,0.622,2.406,0.91,4.3,12.1,323.75,11.29,3.9,0.264,0.0047,0
       (2019 UJ8),,,,24.8,2459800.5,0.6112,2.805,1.091,6.49,218.22,190.69,209.58,4.52,0.2097,0.103,0
       (2019 UK8),,,,24.8,2458782.5,0.3945,1.541,0.933,2.88,237.68,89.24,28.09,2.15,0.5152,0.0352,0
       (2019 UL8),,,,26.3,2459800.5,0.4845,1.495,0.771,0.79,216.15,256.97,157.92,2.22,0.5393,0.00131,0
       (2019 UM8),,,,28.4,2459800.5,0.2539,1.244,0.928,7.85,33.14,55.09,328.98,1.56,0.7106,0.0146,0
       (2019 UN8),,,,29.7,2458785.5,0.724,2.58,0.712,0.35,18.42,299.98,11.27,4.45,0.2378,0.00122,0
       (2019 UO8),,,,29.3,2459800.5,0.7782,2.193,0.486,0.32,41.55,250.32,322.72,3.9,0.3035,0.000966,0
       (2019 UP8),,,,27.1,2458781.5,0.49,1.845,0.941,7.84,209.96,142.77,12.27,2.75,0.3932,0.00722,0
       (2019 UQ8),,,,25.7,2459800.5,0.2833,1.168,0.837,8.68,27.46,280.28,128.92,1.5,0.7808,0.0131,0
       (2019 UR8),,,,22.8,2459800.5,0.3747,2.046,1.28,2.5,300.74,43.65,1.25,2.81,0.3367,0.274,0
       (2019 UT8),,,,27.2,2459800.5,0.5257,0.9181,0.435,3.78,41.05,123.91,347.12,1.4,1.12,0.00571,0
       (2019 UU8),,,,24.4,2458782.5,0.565,2.544,1.107,1.77,319.27,44.9,5.7,3.98,0.2429,0.106,0
       (2019 UV8),,,,23.2,2459800.5,0.4815,2.386,1.238,8.27,49.37,357.17,267.37,3.54,0.2673,0.248,0
       (2019 UW8),,,,25.3,2459800.5,0.61,1.467,0.572,29.42,208.94,82.28,235.33,2.36,0.5548,0.00519,0
       (2019 UX8),,,,25,2458782.5,0.1774,1.297,1.067,14.56,37.51,317.53,25.21,1.53,0.6669,0.108,0
       (2019 UY8),,,,24.7,2459800.5,0.4161,0.869,0.507,7.47,36.05,145.09,45.94,1.23,1.217,0.03,0
       (2019 UC9),,,,23.7,2459800.5,0.3144,1.5,1.028,5.91,225.54,201.38,165.87,1.97,0.5367,0.0489,0
       (2019 UF9),,,,28.1,2459800.5,0.3727,1.255,0.787,2.56,40.91,73.65,311.33,1.72,0.7012,0.00187,0
       (2019 UG9),,,,24.7,2459800.5,0.5472,2.409,1.091,1.23,177.74,241.33,261.04,3.73,0.2635,0.106,0
       (2019 UH9),,,,25.15,2459800.5,0.6851,1.56,0.491,1.69,179.44,102.06,183.79,2.63,0.5061,0.00106,0
       (2019 UJ9),,,,24.7,2458785.5,0.2126,1.242,0.978,11.89,215,229.88,323.8,1.51,0.7118,0.0426,0
       (2019 UK9),,,,22.7,2458781.5,0.5292,1.559,0.734,4.56,119.51,166.1,40.14,2.38,0.5063,0.0707,0
       (2019 UL9),,,,25.5,2459800.5,0.324,1.646,1.113,5.53,41.91,358.13,111.95,2.18,0.4666,0.121,0
       (2019 UM9),,,,27.3,2459800.5,0.155,0.9862,0.833,12.36,33.17,104.73,215.61,1.14,1.006,0.00731,0
       (2019 UN9),,,,24.5,2459800.5,0.3568,1.741,1.12,9.17,199.82,230,60.5,2.36,0.4292,0.171,0
       (2019 UO9),,,,19.78,2459800.5,0.5805,1.913,0.802,5.49,7.56,148.48,323.76,3.02,0.3726,0.0495,1
       (2019 UP9),,,,23.9,2459800.5,0.64,3.189,1.148,4.19,104.77,260.85,181.46,5.23,0.1731,0.165,0
       (2019 UT9),,,,18.66,2459800.5,0.6399,2.297,0.827,25.66,69.48,25.16,265.33,3.77,0.2831,0.117,0
       (2019 UU9),,,,24,2459800.5,0.1839,1.22,0.996,23.22,30.76,70.55,331.3,1.44,0.7311,0.109,0
       (2019 UV9),,,,25.7,2458782.5,0.4238,1.758,1.013,19.41,32.16,35.29,346.13,2.5,0.4229,0.0694,0
       (2019 UX9),,,,22.3,2459800.5,0.6666,2.69,0.897,10.06,56.03,58.75,212.6,4.48,0.2234,0.0513,0
       (2019 UY9),,,,20.3,2459800.5,0.7507,2.492,0.621,34.95,34.63,233.61,278.04,4.36,0.2505,0.202,0
       (2019 UC10),,,,22.4,2459800.5,0.5448,2.806,1.277,5.48,133.51,270.84,208.01,4.33,0.2097,0.307,0
       (2019 UD10),,,,28.2,2458784.5,0.5766,2.279,0.965,11.62,33.68,336.41,5.39,3.59,0.2865,0.00108,0
       (2019 UJ10),,,,19.6,2459800.5,0.6003,3.199,1.279,12.56,90.2,3.91,156.78,5.12,0.1723,0.297,0
       (2019 UL10),,,,24.8,2459800.5,0.548,2.485,1.123,2.53,18.13,38,250.01,3.85,0.2516,0.138,0
       (2019 UM10),,,,25.8,2458785.5,0.1008,1.156,1.039,14.1,31.89,52.6,318.52,1.27,0.7931,0.0812,0
       (2019 UN10),,,,24.9,2458784.5,0.5494,2.433,1.096,11.13,214.92,186.82,357.81,3.77,0.2597,0.105,0
       (2019 UO10),,,,21.8,2458783.5,0.2929,1.725,1.22,29.96,28.8,99.86,300.67,2.23,0.4348,0.426,0
       (2019 US10),,,,20.7,2459800.5,0.3855,1.453,0.893,26.94,43.25,304.15,241.4,2.01,0.5629,0.0224,1
       (2019 UY10),,,,21.9,2458784.5,0.1454,1.246,1.065,12.22,340.6,318.39,63.83,1.43,0.7087,0.0827,0
       (2019 UZ10),,,,23.9,2458784.5,0.6169,2.285,0.876,6.02,178.48,152.97,13.01,3.7,0.2853,0.0346,0
       (2019 UA11),,,,20.48,2459800.5,0.4367,2.191,1.234,6.23,220.59,69.66,1.83,3.15,0.3039,0.245,0
       (2019 UB11),,,7.2701,20.6,2459800.5,0.6225,2.831,1.069,5.16,265.63,157,202.73,4.59,0.2069,0.0896,0
       (2019 UC11),,,,24.76,2458787.5,0.563,1.257,0.549,3.63,19.12,268.48,42.02,1.96,0.6998,0.0137,0
       (2019 UF11),,,,24.2,2459800.5,0.1395,1.208,1.04,12.47,49.13,9.46,16.87,1.38,0.7421,0.0525,0
       (2019 UG11),,,,26.8,2459800.5,0.3927,1.388,0.843,5.3,38.47,62.95,221.6,1.93,0.603,0.00127,0
       (2019 UO11),,,,20.6,2459800.5,0.3139,1.84,1.262,47.8,54.15,294.9,63.76,2.42,0.3949,0.443,0
       (2019 UR11),,,,20.96,2459800.5,0.4694,1.249,0.663,12.68,72.08,219.01,49.41,1.84,0.7061,0.16,0
       (2019 UV11),,,,23.3,2459800.5,0.1897,1.386,1.123,11.85,240.54,191.82,223.1,1.65,0.6039,0.14,0
       (2019 UE12),,,,26.3,2459800.5,0.5538,2.315,1.033,1.43,170.67,211.11,287.22,3.6,0.2799,0.0377,0
       (2019 UF12),,,,24.6,2459800.5,0.5679,2.494,1.078,5.77,72.86,348.45,247.47,3.91,0.2502,0.0935,0
       (2019 UG12),,,,26.4,2459800.5,0.5742,2.076,0.884,7.29,35.08,49.06,322.56,3.27,0.3295,0.00733,0
       (2019 UJ12),,,,22.4,2458786.5,0.9435,2.423,0.137,27.49,211.05,40.56,9.81,4.71,0.2613,0.0114,0
       (2019 UK12),,,,25.8,2459800.5,0.1252,0.9216,0.806,5.53,35.68,170.62,239.08,1.04,1.114,0.0421,0
       (2019 UL12),,,,25.9,2458786.5,0.4916,1.869,0.95,1.75,43.17,312.8,12.17,2.79,0.3857,0.00854,0
       (2019 UM12),,,,24.7,2459800.5,0.6118,2.193,0.851,7.63,44.48,52.68,294.28,3.53,0.3035,0.00397,0
       (2019 UN12),,,0.1327,21.9,2459800.5,0.846,2.26,0.348,5.17,222.77,301.54,275.87,4.17,0.2901,0.0109,1
       (2019 UQ12),,,,23.8,2459800.5,0.5879,2.49,1.026,6.73,195.49,222.4,248.16,3.95,0.2508,0.0728,0
